pretrain_sample_id,cohort,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
LSCC:C3L-02648,LSCC,4.326857,4.1600037,-0.52835226,12.004515,-14.384245,-33.438885,-14.515548,8.033452,22.516361,22.545218,-6.0174665,15.405297,14.495932,-13.992679,-23.37598,-1.1790282,-25.730265,30.490685,-14.85219,-11.350407,17.337238,-4.431235,-7.1141324,-18.846046,-7.073952,42.103157,-22.728455,-9.923289,-14.594334,8.373706,-9.218402,-5.2431645,9.868944,-16.593695,1.2224387,27.85836,-3.63259,-8.499084,0.5642716,-1.0971802,10.063772,3.9308999,-46.057644,6.403225,-1.8717047,10.755456,-2.4256742,-7.8894606,23.06584,-14.537144,-5.160221,6.2217903,2.4723186,-1.0487685,-16.726927,20.764088,1.417672,-21.322756,-12.052363,-17.173658,1.9714544,54.87647,-7.448323,0.9484603
LSCC:C3L-02649,LSCC,-0.015995847,11.511424,-16.044222,9.539215,-18.417177,1.1124432,1.267575,2.3471353,20.666513,29.52462,17.423582,11.139378,6.985977,-19.271265,-26.688982,-7.1432095,0.88165385,-0.93469155,-10.539843,-1.1243991,-6.3961906,1.3931372,-25.160147,-1.2929664,1.6075563,6.5558176,-28.214382,-21.123941,6.6558237,24.596876,-10.396966,-11.293076,-9.481617,6.81747,26.26055,9.871581,-3.4174614,-24.184246,3.7564669,-8.622991,10.842094,-31.866974,-21.810429,-41.037903,-17.295424,-2.8052087,13.028725,-10.4054,-4.4895086,-6.884204,20.121332,2.293602,-2.8962927,-2.2540817,-12.400951,19.794182,-29.860012,-9.9851675,-11.1964035,14.629128,10.95175,29.324638,-12.953657,11.073881
LSCC:C3L-02650,LSCC,1.5484596,28.327467,3.9157717,-7.967645,-39.357002,-23.586164,24.024288,67.809044,-10.2552185,25.816893,4.9523125,25.289648,-24.69857,25.318523,-20.06827,6.527411,-20.766947,-36.848408,-23.623182,3.9548888,7.3925734,0.27381825,-32.802998,-13.177381,-11.040001,21.186827,-39.17573,-8.356557,8.463279,-29.483387,7.7830896,4.709834,-7.1415167,-5.7670956,6.943229,44.507298,-44.54211,-3.6099906,21.22617,17.02048,16.281069,-57.495323,-57.11987,-48.9308,11.951491,-10.782249,17.060251,28.685263,22.635437,-14.562589,-6.0964484,11.088482,-10.922728,-18.00541,4.618534,1.7186725,14.118708,-16.847069,-40.148804,-1.6236682,-8.084,10.274894,-32.71577,-29.106321
LSCC:C3L-02660,LSCC,10.543249,20.03494,-2.8292737,1.230406,-1.7318969,-16.012373,-9.248692,7.5064745,5.6818113,7.6035533,16.62491,0.77942127,0.8064814,6.2770844,-20.438795,26.168638,-30.013433,8.517445,-17.74396,1.0374049,17.594038,7.496282,6.006197,10.163512,-7.3945365,8.09364,-9.0223055,-30.571411,4.111303,-5.245039,3.1066809,-5.797613,8.241092,14.585873,5.9307666,-2.5896857,-1.4682127,7.6806874,2.562312,-8.533798,-2.773103,-2.789573,-11.787735,-3.9525504,-3.4706733,-12.319894,-2.3179328,15.323077,24.469912,-15.605306,-9.520831,-0.81575304,-3.3575015,1.3023739,0.8131989,14.600203,10.52515,-1.9267393,-0.5607836,-2.5749128,-6.6101136,-0.3832367,-25.005636,-1.2809098
LSCC:C3L-02665,LSCC,-8.99488,12.359351,6.5781054,-6.6341596,-3.0486715,-31.734163,-4.2820606,23.480831,-21.1803,21.751024,12.22681,18.429401,15.577753,19.686821,0.85407966,24.798613,-18.07097,-15.594808,-5.4643536,1.2024721,11.711785,5.764125,-8.6484585,-16.084543,7.661699,3.7637315,-45.086014,-5.492054,2.2933195,-5.262307,-10.594313,-5.883961,-14.672959,-9.123411,-9.815382,9.330412,-13.381871,-13.20563,4.401158,12.885114,7.610554,-35.300945,-35.371723,-33.772114,1.2719674,-6.679784,-1.445475,5.313675,5.937048,3.4539094,-14.744986,-10.068657,-11.508115,1.2728336,-0.77463984,-2.4409676,7.254949,-4.847734,-18.674212,1.5233939,-11.866137,-7.1810675,-18.441534,-4.8091817
LSCC:C3L-02669,LSCC,20.087822,19.292414,1.7727091,5.9731402,7.6812286,-22.239809,-1.2321179,3.005327,-4.4878335,11.441371,-2.5722425,1.6619649,12.0892315,2.626199,-16.529339,2.118427,-22.913485,4.0098624,-6.626997,14.867476,16.11428,9.948915,-6.424984,-0.689871,0.566839,-0.39635268,-19.450527,-14.733354,-16.7981,-9.260213,-22.962898,5.1479673,0.42391858,2.4386034,5.5200205,10.358174,8.771833,-4.5619235,-17.223867,-18.184036,13.117648,-37.484592,-22.173433,-32.78179,-4.7405806,-8.220714,15.69982,-0.24976325,5.5943646,-6.875083,-7.6836467,-2.317347,-30.771173,-12.217347,2.922298,-7.8270698,17.236988,12.910962,-26.438564,-18.981644,-3.2622435,0.9236854,0.9212261,-6.4922214
LSCC:C3L-02891,LSCC,16.953524,21.938742,23.488724,2.6743414,-22.920238,-3.3643231,-22.830458,-4.6200027,15.893057,20.286476,4.965084,16.30749,22.344633,-19.23406,-12.055785,-0.32680002,-27.496422,1.47801,-12.630206,-9.93867,4.749886,2.8541873,12.010351,2.2625904,2.6623611,18.882078,-27.388363,4.793864,3.680906,7.6233582,5.393917,-25.272118,-13.214487,-7.1740713,-0.72519743,41.08165,-1.6864523,12.793056,-3.9751582,-17.388283,-20.745577,4.895885,-37.92988,-9.220005,-1.9487567,0.7633805,6.7002397,-6.2053943,43.148685,-6.370062,-9.624921,7.083858,8.814659,-0.06378807,-36.711285,-6.2568936,3.794003,-23.551655,-20.165277,-6.5513635,-10.294109,50.49678,-15.028979,6.0984206
LSCC:C3L-02951,LSCC,6.5784774,21.356226,11.410596,7.908461,-16.382368,-6.494675,-25.372927,23.862871,-16.23406,-19.424685,5.465005,1.9109895,12.205083,4.698559,-7.5313916,-7.8861327,-27.506006,13.956743,0.28570774,24.010172,-3.8208923,-5.320708,-18.359783,-13.079857,-12.245865,0.32633504,-21.682497,1.8062364,-8.931676,5.974855,8.241698,-4.7603626,-2.853715,1.5381154,5.013626,8.58608,-20.159906,6.6302342,-5.359904,-0.045112964,-2.2621627,-25.657957,-18.703661,-11.204238,-10.622027,1.0103443,12.756502,10.642083,-3.6801257,-18.287098,-0.91810703,-0.38991287,13.357617,-4.172645,-1.7621274,-3.4774306,25.257494,2.842253,-12.704018,6.036396,-14.276213,36.03652,4.323868,2.4701533
LSCC:C3L-02963,LSCC,0.17846884,47.616776,-3.404084,36.665817,-5.861007,-31.352926,-17.355873,29.995102,-10.711598,-8.618575,-22.149912,12.625714,18.56316,-7.1500816,-13.590493,16.64309,-38.131413,21.152243,-31.361643,8.467193,15.344149,-1.1597202,-2.2013717,-5.5178013,-10.344318,17.177235,-32.516197,-32.90951,24.561226,5.520473,-22.74435,-4.928776,3.6545696,21.148167,10.602755,-0.8976825,-19.981203,27.250286,11.745998,-15.116035,41.08048,-8.460704,-14.147395,-29.510612,-0.40596125,15.008835,-1.0496134,15.598188,5.7379394,-11.77761,-4.403616,0.34472415,7.9656196,4.2525606,-23.109528,5.853758,-4.1085587,-11.799635,1.0367628,-3.1078124,-1.9814314,22.181555,0.7256213,19.18172
LSCC:C3L-02964,LSCC,28.438828,18.446615,-5.523462,2.5135348,-8.926104,-29.000875,-2.6236255,21.861807,-9.436914,4.5890536,26.86022,10.306679,19.750698,3.6945589,-10.973769,17.505604,-10.809607,17.81212,-2.6902547,14.069443,10.183216,10.794966,-7.9750943,0.56708914,-23.67404,-0.011947054,-37.15903,-12.202285,-3.3232234,-9.702943,-8.431299,-1.4806955,11.684694,25.392654,-4.474377,17.690134,4.33552,-8.606187,-4.358245,-3.755086,3.6169655,-21.270323,-7.5576043,-9.581149,-1.7341508,-28.940647,-1.4468092,0.3623066,6.500302,0.4753354,-6.772262,8.899059,-10.682177,-18.293917,-2.9183435,-7.0015984,16.51768,-5.213377,-17.620964,-0.58942944,-1.0853015,25.098465,-8.31327,-2.633581
LSCC:C3L-02968,LSCC,3.2453444,13.309922,24.32198,13.712467,-24.764925,7.020223,-18.987347,7.681906,-0.6669246,19.09017,49.984406,-1.8492641,5.09485,5.084643,-2.903869,2.134828,-10.209557,10.039316,-2.824875,25.155424,6.291013,4.5856934,-14.559506,14.696888,9.879864,15.770435,-50.5404,4.9657497,9.524978,-14.364744,-0.2545144,-17.174932,-23.709501,7.119657,12.702011,22.81333,-14.25964,-5.3100743,0.102117345,-3.9434168,-6.226372,-5.375133,-55.600838,-16.865053,-2.5954363,-7.13422,-26.843416,-11.882493,35.742626,-18.687452,-4.748038,-16.156534,-5.9552975,-20.135168,3.555114,-4.7116337,-8.624118,-20.625189,-16.717623,12.422444,-25.412567,27.607447,-24.348074,0.56830275
LSCC:C3L-02969,LSCC,24.250843,19.835651,11.361549,-11.479754,-7.5871983,-3.9703865,2.590419,-7.0477486,-6.808048,27.728157,32.35419,19.713717,17.629417,9.559904,-30.85489,4.9170494,-15.631598,17.302168,-42.767803,2.1271472,-8.6911545,3.8707163,6.300049,3.5819764,-9.206849,21.94448,-39.840614,-47.327255,3.1793427,6.762565,25.44843,-12.926959,-4.3612347,7.830201,-9.365741,0.74532706,-9.934552,1.8190987,6.323373,-17.08017,11.646903,-42.26618,-15.590059,-35.16337,-0.43012497,0.80700946,9.406368,5.555506,26.671516,17.520218,-10.888922,22.3423,-1.1351118,-32.433846,-29.333078,3.8035684,4.0697103,-27.363745,-8.919612,-17.321966,4.401612,16.264654,-15.261439,-3.7227752
LSCC:C3L-03272,LSCC,2.537006,14.778644,-8.857065,2.8761988,-1.1077197,0.8230084,0.57973593,2.0718415,14.1253195,7.510347,5.2724066,14.233665,23.297977,-14.00443,-7.794159,24.022638,-19.095694,8.873507,-22.767736,2.1443286,-18.430206,20.543991,-12.29192,4.0933676,6.46252,21.516241,-55.240875,-10.525858,7.704818,4.4183416,-2.904798,1.3238647,-8.696581,-14.474533,17.445753,24.092472,2.2509124,-17.478203,-11.160831,-33.628,-12.462269,-3.9325953,-20.159954,-22.016088,-4.7460556,16.067076,0.18672147,0.58483106,27.991865,-31.194653,-7.858183,-0.34836438,13.64434,-20.928516,-16.724083,21.184254,-3.227005,-21.314249,-18.470934,-9.437714,32.875668,21.34319,2.4464428,2.2007844
LSCC:C3L-03678,LSCC,-17.62742,9.530298,4.6701746,4.265051,-9.269182,-10.609306,-6.7277927,11.808059,11.789958,3.844498,-3.1448495,14.8460865,8.935256,9.293558,-10.739099,-2.7224324,-13.5515375,1.2603474,-4.9901247,8.026902,2.0004144,1.80359,-3.4533193,-5.9598913,2.6883185,17.83933,-15.516967,-6.4686103,-3.1426182,-0.7424794,3.8793278,-12.068218,-4.148715,-17.687325,5.358211,13.521447,-9.0135,3.7903025,6.686286,-7.090215,3.0309346,-12.038027,-39.456013,-15.633435,-0.24281403,18.73883,8.57995,-4.819667,8.332868,-11.334081,-8.996441,6.037514,2.4393163,4.03565,-3.8026574,11.258313,11.418246,-10.920024,-10.141022,-10.151931,-5.396627,19.785383,3.3428476,12.123374
LSCC:C3L-03961,LSCC,-1.1587528,17.168251,6.8812594,8.344762,-4.882285,-24.741129,-14.618308,15.550265,4.756802,1.2417601,9.797992,6.7027884,8.625191,-2.8645115,-7.679866,15.996824,-35.983692,7.7633896,-3.8838634,1.77186,3.2859504,-3.0156388,-12.066411,10.134772,-6.797139,14.559673,-24.66325,-14.970698,-4.1122127,-8.19267,2.6175756,-7.6120334,-10.929363,7.436565,6.5431433,0.89426976,-12.136172,4.1745186,5.039801,-9.785149,13.21472,-15.28838,-13.449366,-8.6349325,-9.629079,9.65115,9.500945,10.477631,-6.230644,-16.11266,4.2406673,-6.3699336,1.8971887,-6.555703,-17.367119,3.3417604,5.4170427,-15.921815,-6.0767283,-4.7355213,-0.39683163,9.813265,1.5365738,7.585171
LSCC:C3L-03962,LSCC,8.189707,21.024157,-8.160628,5.431409,3.5795066,2.509098,4.54836,-3.3773062,16.617651,4.384138,6.0839167,0.7654647,14.564525,-7.9562826,-10.013586,12.68318,-21.28,8.098728,-17.856098,8.185678,-7.167916,23.076197,17.883402,7.280943,19.054653,11.346512,-46.390045,-15.919397,16.142147,12.207959,-12.75165,0.03407283,-12.284574,-11.727494,15.361055,6.2279367,-6.831928,-11.97854,-7.2639256,-33.75656,-4.6189823,-16.475067,-16.229874,-9.36852,3.3265932,22.124073,1.9809343,10.0443945,13.103568,-26.148111,0.43872648,-0.73073083,11.080832,-0.24864294,0.8198988,25.156195,-1.2887526,-3.3720043,-28.579527,-20.06298,24.441034,8.580619,10.583718,-0.2142039
LSCC:C3L-03963,LSCC,15.389062,23.477936,4.630544,2.0827518,-4.73759,-2.3816164,8.022473,2.2355444,4.2348905,20.782196,7.4312935,19.629307,25.966589,-7.98509,-30.898546,5.5303802,-8.5957775,18.187933,-36.67928,11.769594,9.738935,4.3351784,7.6223135,4.1678524,-10.346844,40.097878,-35.47359,-46.768143,12.944928,10.656554,27.866314,-23.555601,16.530441,7.511054,-0.026601925,-7.042266,-13.233495,12.86844,2.3151405,-13.93129,6.9858274,-37.49989,-14.705651,-31.597525,16.023829,3.4516022,-7.615622,7.9103856,29.068518,10.388558,-12.026191,25.460777,-6.2437177,-12.806082,-22.916548,22.80698,2.4118462,-35.23183,-2.4273574,-20.242537,13.350074,25.767107,-23.13773,17.653343
LSCC:C3L-03965,LSCC,-6.9908786,10.49507,-10.586618,3.585154,-17.179087,-22.264406,12.094744,-5.2701044,0.41311234,-0.1509633,2.435111,8.061727,16.782682,15.990292,-20.783575,0.16971192,-17.298353,4.846515,-20.43889,5.803246,-8.255136,-8.289913,3.0328557,-2.8430302,10.884113,13.229322,-13.464561,-5.9801226,6.5956416,15.666249,-10.304104,-13.6657715,-9.758423,-14.118396,8.412164,2.9776652,-10.194901,-3.1939523,7.719704,-6.5544534,1.0962425,-16.220442,-22.417439,-26.192528,-7.2333007,5.4615526,15.851643,-4.768777,3.6774173,7.379491,-3.2248027,2.135226,5.5052643,0.46169123,-2.3232985,5.789273,13.599499,1.1621188,-30.973349,-15.660562,8.294429,27.531435,0.5029331,7.92599
LSCC:C3L-04013,LSCC,-7.4261985,22.871426,21.084557,16.261309,-13.827744,34.300323,1.1454413,43.69788,6.4718323,-6.6071115,10.942033,-3.3081875,21.470232,10.67412,3.105798,27.562737,-22.168104,-12.789225,-51.521164,19.880459,11.897383,22.056461,-14.205357,10.179894,-29.134233,26.905867,-63.581924,-28.248215,41.813133,35.017223,-44.924458,-18.015055,23.54435,9.693914,13.128842,-15.530674,-3.8127704,16.518953,0.7752529,-9.532606,8.758637,-14.381799,-20.122635,-78.29503,7.2385607,44.568794,10.262459,-13.349713,12.317398,-35.521496,11.179153,12.308266,9.420809,3.9685588,-27.200615,-3.9175222,-44.145706,24.30194,-19.894136,15.360706,15.458082,48.44676,-12.918529,60.7732
LSCC:C3L-04014,LSCC,5.6344094,15.6647835,14.320621,-2.3259838,-20.16376,-4.904389,-0.16301282,-11.061733,-0.21851395,6.482922,24.166328,14.99512,27.511755,-1.1782718,-12.628058,7.0333796,-24.639212,0.114501834,-6.5488186,-4.82844,-3.434859,-4.245027,7.2744403,4.3626323,22.47081,15.247625,-10.018328,-5.0006022,4.7030644,7.1693583,3.3357866,-23.450544,-13.792013,-10.745438,4.0447674,20.587397,-11.548441,6.5830092,-0.13004918,-14.857779,-16.948845,-5.966193,-36.25676,-30.159641,-8.583577,1.0006719,-2.3689592,-4.4492335,21.953323,15.769364,-9.608707,4.078675,9.057565,2.49402,-11.214117,-4.30811,5.5194154,-21.900679,-19.050638,-22.25956,-2.757199,33.542812,-6.0428576,-0.93274623
LSCC:C3L-04071,LSCC,-23.095644,12.473451,16.690008,-2.5779862,-17.533813,-8.520142,-15.01536,31.505249,4.7467937,0.55285656,19.53221,-3.117908,-4.520068,14.589242,-8.713962,40.76117,-23.92305,-4.949681,4.3079796,14.818498,2.1033049,-5.662383,-6.0273213,-11.925922,-1.5007768,15.101556,-38.167534,-12.959749,-6.2345386,-11.779944,9.505211,8.124712,-20.194036,-5.087899,12.191979,14.093786,-6.49674,-2.4800508,-3.5522203,7.549089,18.146381,2.0591133,-43.040573,-9.676618,-2.4462965,-21.595177,4.5535393,1.506447,-3.311486,-25.031454,-16.603539,3.4153352,13.516211,-23.347876,-11.227975,-0.8607146,10.283078,-20.767584,-7.5807586,2.7047458,-26.272856,11.752589,-2.1979065,-15.345023
LSCC:C3L-04391,LSCC,13.78868,39.514614,10.006583,2.5468998,-0.09456031,-2.6591535,-12.9763565,2.848336,-0.9315146,-2.2918816,7.2410502,-2.396494,39.25248,1.0126097,-28.67135,1.3746117,-27.30304,48.906803,-34.083378,0.73087883,17.647306,2.4522555,-4.6405764,4.2666464,10.269072,26.257835,-24.54232,-25.069109,22.885834,12.723771,-1.2397573,-14.574696,11.676852,-1.9839898,12.966628,19.57328,-11.424921,5.440247,-4.68512,-23.051981,-6.565793,-20.320076,-6.383468,-40.271023,-16.606312,24.697834,-21.191278,-13.663358,29.734303,-14.287509,-1.1326857,20.539564,7.062929,12.639227,-24.6772,11.71469,4.6051984,-23.272928,-8.849097,-22.648985,3.139782,42.56036,-28.3366,15.560161
LSCC:C3N-00211,LSCC,-6.2640414,35.81525,-17.126703,14.634736,2.27235,-24.56914,13.42834,10.25776,-8.548626,12.9156275,-17.333048,12.031101,22.813412,27.695038,-29.820658,6.3729377,-14.083406,12.543973,-24.221828,2.0947332,26.98399,-8.393311,-3.3533165,-7.4962735,17.206104,12.093607,-3.3905587,-43.362236,10.619172,20.622936,-10.793812,-10.294847,8.161684,19.037357,26.337059,3.3024294,-14.715315,-11.91124,16.047096,7.037823,25.048424,-18.383049,-13.749672,-25.462698,-15.578819,-5.6401896,-4.247872,-10.229808,-1.33067,-12.83348,-8.67096,-14.136698,-10.453157,25.543465,16.227505,7.7888813,-0.9091294,5.6882243,-20.888414,-7.0170264,1.7726486,22.82373,-10.903668,15.041551
LSCC:C3N-00221,LSCC,-0.7972318,20.60957,-0.24885723,-6.565767,-27.37023,-15.269066,-18.25945,29.066994,-2.1994605,-7.3108726,17.859718,5.330483,34.36948,23.449188,7.840192,16.18932,-24.21397,7.251745,-31.757046,-3.9090276,-8.202196,7.78407,-0.2762465,-7.89079,-12.988034,4.2704935,-75.82453,-18.810251,12.653209,15.929248,-22.480196,-13.058959,3.1881285,-10.736142,-8.186055,15.292921,8.141919,-23.553314,-10.735947,-7.3098574,-2.8664052,-31.81434,-22.21358,-48.45835,-17.33585,25.970488,-5.695157,-4.47591,30.233322,-33.674355,-5.0052958,-22.361195,7.457484,-22.800623,-18.174166,-0.49914,-19.754215,2.4668682,-29.72097,14.788007,-29.445816,29.728355,-5.4558043,12.084988
LSCC:C3N-00247,LSCC,17.751595,7.0306716,15.108218,4.186123,-0.36465213,-15.127207,-12.501882,1.9506154,-9.724846,11.122559,21.953568,-3.7557592,17.070137,3.2065055,-2.811136,23.124298,-33.300022,10.358515,6.292004,8.241821,-6.8661337,7.2855053,-6.2913017,-5.073987,-14.263131,1.008628,-43.10145,-6.699471,-16.300175,-12.7355585,6.7600803,-9.772378,-2.004388,3.8234105,2.6412675,20.747486,-2.3344154,-9.953662,-6.1193514,-9.995965,6.0190473,-5.225688,-20.013247,-16.355247,-6.3345118,-18.216097,2.4372454,1.9529831,9.426576,-9.561822,-13.602924,0.67023677,-6.725942,-18.833382,-8.610962,-9.953706,14.50078,-11.136609,-8.332168,1.166568,-1.8684208,26.805735,-7.760867,-1.1403437
LSCC:C3N-00497,LSCC,10.615419,-4.4154415,27.639929,-13.0676365,-29.466509,-9.536062,-18.48112,17.526344,6.353224,14.264936,4.3253374,6.624069,13.860664,-26.297243,-7.394734,25.29515,-38.562107,13.409201,3.080507,8.778087,10.391405,0.23026463,3.7494502,-12.180818,-35.016052,25.007015,-48.048584,-16.364332,-24.608551,-5.201932,1.3455683,-3.7323534,-0.21519557,-13.362241,6.9676695,49.273323,19.122686,-17.161728,-11.95578,-6.692761,1.9561807,23.42383,-52.42248,5.3567166,-1.1336771,-4.8258615,2.2654405,-1.8626368,42.559116,-25.899117,-13.370955,2.913114,8.227311,-33.28024,-26.04528,3.4640605,-0.36449143,-28.86478,-6.248917,3.7859674,-16.016048,66.27365,-13.343813,-9.079879
LSCC:C3N-00555,LSCC,-6.2181983,12.273174,-18.033264,-2.7349904,-14.260445,-25.06927,18.502016,8.131567,-0.28639102,6.9906936,21.562002,19.524826,-19.681429,30.036541,-8.401339,-7.976526,-6.587053,-20.595783,-16.330265,-18.69822,20.064064,4.4041247,-5.3815703,11.008806,-6.6481066,18.16981,-13.538665,-36.83864,-12.714235,6.334469,-44.952698,16.922607,-9.250129,10.030094,-4.144664,2.9826248,-32.09741,1.2960446,26.176952,-5.452598,24.524664,-12.500662,-2.7503426,-43.745266,-13.1306505,0.72727823,2.655837,9.295793,-6.16513,-15.731593,-6.5455112,8.817545,-1.0561708,1.6666864,8.089771,6.9137106,-3.2179048,13.415306,-40.085205,6.786601,7.894547,9.232721,-12.689186,6.262238
LSCC:C3N-01017,LSCC,7.5636234,10.987103,-26.651691,-1.3223705,-13.546946,-5.8808403,6.3932867,-1.2449273,9.885169,22.710394,15.822294,18.177832,-0.9535442,-0.42811212,-13.491684,8.234969,1.6590323,1.993224,-19.156647,-11.998459,-2.2294867,-6.707546,-13.353367,11.9309225,2.522388,5.840558,-23.440475,-23.968449,3.8229163,12.709884,-1.2117637,-0.8032076,-12.758866,1.5580624,2.7489202,-2.7371848,5.8090754,-12.99991,-0.91751224,-9.312251,6.9345155,-30.486994,-3.1991613,-47.594833,-5.800664,-3.2808776,7.8890853,-4.7206173,2.890212,-0.39837107,12.153007,-7.172052,-2.7351742,6.9301963,-5.065532,8.315248,-19.43164,-2.1717942,-13.70668,1.3326837,12.261375,20.709213,-7.298247,4.639156
LSCC:C3N-01018,LSCC,24.936369,9.821036,-11.846657,20.719837,-22.84374,-29.868359,-3.2874477,29.221817,-9.254046,7.4979005,-0.53792393,11.242843,17.421152,-3.3862936,-19.73429,5.468481,-17.02079,16.22926,-11.184379,-23.075165,27.85128,-11.779491,-7.832401,-9.425943,-5.437991,31.960876,-13.713891,-25.677649,6.98122,-4.976293,6.5671525,-15.670119,12.267838,5.594745,-11.105652,7.639312,-31.171894,1.6090757,14.8134365,15.532054,14.632626,-35.84132,-9.750632,-47.146923,4.228314,2.1268778,-7.8520966,30.075792,-0.7104583,2.610208,-12.798136,-7.328217,2.0422022,7.6750135,5.206318,15.645343,4.087755,10.684341,-29.155157,8.720023,-6.7961154,26.799927,-21.360939,19.04833
LSCC:C3N-01020,LSCC,2.2298398,17.127321,-10.5248375,10.685442,-24.5629,-39.750732,-15.3460865,38.110687,20.322786,13.491976,8.877373,21.348135,11.767496,-12.147902,-6.564618,17.125492,-25.313963,20.87688,-30.716375,11.548719,31.669798,-25.534607,-9.768013,3.3354568,-35.35849,17.83011,-18.029842,-6.011397,10.739656,21.682783,-16.381739,-11.199405,21.939886,5.16923,1.3721966,-1.3618705,-2.163593,8.061323,-9.798572,16.982924,11.454401,-13.146614,-11.041464,-1.942206,-4.829122,-11.885563,-17.040178,-32.437542,-11.385859,-13.707025,3.6579719,2.9408164,3.3692064,0.68272495,-23.124777,0.016534392,-8.382532,-35.305767,-9.349893,-13.817886,17.576653,64.24607,-36.83822,-0.68401104
LSCC:C3N-01025,LSCC,2.0362887,21.080898,-21.644846,3.092444,-20.741854,-34.522945,2.411606,44.878296,24.46678,17.849218,15.80745,18.497557,42.951115,17.134882,-7.4216857,1.1314365,3.60996,18.935196,-50.830727,-5.681406,0.6059501,1.5723841,-16.611782,12.987335,-8.403109,11.703655,-32.41228,-18.49883,18.581062,21.692587,-45.34994,-23.18765,4.8149853,21.787733,5.172171,-11.566055,3.7261612,-8.855813,4.3300247,-7.6257,9.283098,-39.63164,4.056561,-60.175804,-10.234641,11.382976,4.2355075,-10.379024,10.536145,-22.658356,14.32895,-5.976703,12.000104,-5.568822,-15.939449,11.45065,-15.951637,14.456026,-33.58855,-1.9127727,13.39126,22.482605,-2.939855,13.492173
LSCC:C3N-01028,LSCC,-18.80821,16.556932,-1.0605189,8.285219,-9.291299,-36.993362,-6.9125805,24.359985,15.28972,14.936605,2.212118,9.445221,1.9940693,0.6476183,-10.330991,3.4090357,-14.90232,3.4618502,-17.61477,1.8503693,21.150288,-10.511581,-5.0197077,-9.850648,0.4912779,15.140656,2.703702,-21.043707,0.23507375,3.9693868,-16.981651,-7.8633795,10.407262,17.390604,18.258047,-6.845353,-3.1094723,2.1417446,10.815857,16.797766,27.70505,-3.8481104,-9.32962,-5.6359744,-8.829263,-4.770266,0.88737786,-16.959679,-17.407848,-7.2945833,-5.0399466,3.4599926,-6.8877244,3.8445086,-0.63125944,4.0002704,-3.9715042,-6.4456844,-11.301405,-8.864382,7.0286417,15.07457,-7.596308,2.0797894
LSCC:C3N-01194,LSCC,8.413366,-1.7045335,24.190762,-8.17178,-32.514626,-19.770636,-22.47968,17.64243,14.019006,8.911881,9.818106,11.437941,17.5586,-17.93797,-14.361116,12.320757,-28.43831,11.016069,21.261286,12.294333,13.944286,6.49732,7.842843,-13.8540325,-27.640959,27.56942,-53.65435,-11.527556,-28.905018,-8.986472,-4.5175138,-4.4321823,6.1285925,-9.822311,4.179432,46.931423,18.289738,-18.119835,3.5941172,-6.1791263,5.2507653,24.158762,-62.06655,14.169507,1.2522361,0.5905576,-3.4476154,0.01225638,44.707504,-28.818785,-8.205209,6.0128474,4.402909,-27.988188,-31.412216,3.0871747,10.92708,-21.79167,-8.856144,2.3475015,-19.292322,72.704544,-13.627286,2.4139676
